Subject,Course Catalog Nbr,Course ID,Class Nbr,Acad Career,Acad Group,Course Descr,FCEF,GFC Hours,Acad Org,Requisite,Enroll Type,Class Assoc,Component,Class Section,Term,Session,Crse Topic ID,Topic Description,Class Notes,Instruction Mode,Class Status,Mtg Nbr,Start Date,End Date,Class Start,Class End,Duration,Meeting Pattern,Alt Week,MON,TUES,WED,THURS,FRI,SAT,SUN,Location,Facility,Room Size,Enroll Stat,Enroll Tot,Enroll Cap,Waitlist Cap,Class Assoc Req,Reserved Cap,Consent,Combined Section,Instructor Name and Role,Crse Units
IFPB,227,163822,15143,UGRD,ED,Language Enrichment SGMA 217,,1-0,ELFP,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,16:30,60,T  15:30-16:30,,N,Y,N,N,N,N,N,MAIN,EDT 319,9,O,3,9,0,,,D,,"Sewell,H. Douglas(AD)/Fielding,David John(PI)",1
IFPB,231,163823,74841,UGRD,ED,Fund Academic Communication,,1-0,ELFP,,E,1,LEC,1,2187,BW,0,,,P,A,1,27-Aug-2018,31-Aug-2018,9:00,11:30,150,MTWRF  09:00-11:30,,Y,Y,Y,Y,Y,N,N,MAIN,EDC 171,25,O,4,20,0,,,D,,"Hilman,Brianna Irene(PI)/Campbell,Karen R(AD)/Sewell,H. Douglas(AD)/Campbell,Karen R(AD)",1
IFPX,230,163868,74810,UGRD,ED,Acad Read & Write Bus Studies,Q,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,O,4,20,0,,,D,,"Sabbaghan,Soroush(PI)/Sewell,H. Douglas(AD)",1.5
IFPX,235,163869,74811,UGRD,ED,Acad Listen & Speak Bus Study,Q,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,11:00,12:30,90,M  11:00-12:30,,Y,N,N,N,N,N,N,MAIN,EDC 357,25,O,4,20,0,,,D,,"Sabbaghan,Soroush(PI)/Sewell,H. Douglas(AD)",1.5
IFPX,237,163871,14678,UGRD,ED,Acad Listen & Speak Bus Study,Q,3-0,ELFP,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:30,11:00,90,T  09:30-11:00,,N,Y,N,N,N,N,N,MAIN,EDT 319,9,O,3,9,0,,,D,,"Sabbaghan,Soroush(PI)/Sewell,H. Douglas(AD)",1.5
IFPX,242,164057,76181,UGRD,ED,Inter Lang & Skills Developmnt,H,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,20,0,,,D,,,3
IFPX,246,164058,76182,UGRD,ED,Inter Acad Writing for STEM,H,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,20,0,,,D,,,3
IFPX,250,163233,13390,UGRD,ED,Intro Acad Written Coms for En,H,3-0,ELFP,,E,1,LEC,1,2191,1,0,,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,20,0,,,D,,,1.5
IFPX,257,163235,73585,UGRD,ED,Intro Acad Oral Coms for Engg,H,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,T,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,22,0,,,D,,,1.5
IFPX,334,163872,15142,UGRD,ED,Engl for Prof Bus Purposes,H,3-0,ELFP,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,11:00,12:30,90,W  11:00-12:30,,N,N,Y,N,N,N,N,MAIN,EDT 319,9,O,3,9,0,,,D,,"Sabbaghan,Soroush(PI)/Sewell,H. Douglas(AD)",3
IFPX,340,164060,15877,UGRD,ED,Adv Academic Writing for STEM,H,3-0,ELFP,,E,1,LEC,1,2191,1,0,,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,10,0,,,D,,,3
IFPX,342,164061,15876,UGRD,ED,Adv Lang & Skills Development,H,3-0,ELFP,,E,1,LEC,1,2191,1,0,,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,20,0,,,D,,,3
IFPX,350,163255,14171,UGRD,ED,Adv Academic Written Com Skill,H,3-0,ELFP,,E,1,LEC,1,2191,1,0,,,BL,A,1,10-Jan-2019,12-Apr-2019,10:00,11:30,90,R  10:00-11:30,,N,N,N,Y,N,N,N,MAIN,EDT 319,9,O,1,9,0,,,D,,"Sewell,H. Douglas(AD)/Boz,Umit(PI)",3
IFPX,357,163256,74354,UGRD,ED,Adv Acad Oral Comm Skills,H,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:00,13:30,90,T  12:00-13:30,,N,Y,N,N,N,N,N,MAIN,EDC 354,25,O,1,20,0,,,D,,"Boz,Umit(PI)/Sewell,H. Douglas(AD)",3
IFPX,451,163395,75382,UGRD,ED,Intro Academic Written Comm,H,3-0,ELFP,,E,1,LEC,1,2187,1,0,,,P,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,22,0,,,D,,,1.5
IFPX,451A,163396,73801,UGRD,ED,Intro Academic Written Comm,H,3-0,ELFP,,E,1,LEC,1,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,O,7,25,0,,,D,,"Boz,Umit(PI)/Campbell,Karen R(AD)/Sewell,H. Douglas(AD)",1.5
IFPX,451B,163395,13590,UGRD,ED,Intro Academic Written Comm,H,3-0,ELFP,,E,1,LEC,1,2191,PB,0,,,P,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,O,7,25,0,,,D,,"Sabbaghan,Soroush(PI)/Sewell,H. Douglas(AD)",1.5
IFPX,455A,163407,73802,UGRD,ED,Intro Academic Oral Comm,,3-0,ELFP,,E,1,LEC,1,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,10:30,90,M  09:00-10:30,,Y,N,N,N,N,N,N,MAIN,EDC 357,25,O,7,22,0,,,D,,"Sabbaghan,Soroush(PI)/Campbell,Karen R(AD)/Sewell,H. Douglas(AD)",1.5
IFPX,455B,163406,13591,UGRD,ED,Intro Academic Oral Comm,H,3-0,ELFP,,E,1,LEC,1,2191,PB,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,10:30,90,M  09:00-10:30,,Y,N,N,N,N,N,N,MAIN,EDC 172,26,O,7,25,0,,,D,,"Sabbaghan,Soroush(PI)/Sewell,H. Douglas(AD)",1.5
IFPX,459,163397,73838,UGRD,ED,Intro Acad Culture & Comm,H,3-0,ELFP,,E,1,LEC,1,2187,BW,0,,,P,A,1,27-Aug-2018,31-Aug-2018,9:00,15:00,360,MTWRF  09:00-15:00,,Y,Y,Y,Y,Y,N,N,MAIN,EDC 173,22,O,9,22,0,,,D,,"Bhowmik,Subrata Kumar(PI)/Campbell,Karen R(AD)/Sewell,H. Douglas(AD)",3
IFPX,559,163257,15025,UGRD,ED,Adv Acad Comm for ENGG,H,3-0,ELFP,,E,1,LEC,1,2191,BW,0,,,P,X,1,02-Jan-2019,08-Jan-2019,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,C,0,25,0,,,D,,,3
INDG,201,124237,71494,UGRD,AR,Intro to Indigenous Studies,H,3-0,POLI,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,10:00,10:50,50,MWF  10:00-10:50,,Y,N,Y,N,Y,N,N,MAIN,EDC 280,60,O,55,60,0,,Y,N,,"Beatty,Ramona Grace Julianne(PI)",3
INDG,201,124237,71621,UGRD,AR,Intro to Indigenous Studies,H,3-0,POLI,,E,2,LEC,2,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,SA 124A,60,O,30,60,0,Y,Y,N,,"Barnes,Barbara Gay(PI)",3
INDG,201,124237,11653,UGRD,AR,Intro to Indigenous Studies,H,3-0,POLI,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,10:00,10:50,50,MWF  10:00-10:50,,Y,N,Y,N,Y,N,N,MAIN,PF 110,60,O,57,60,0,,Y,N,,"Beatty,Ramona Grace Julianne(PI)",3
INDG,397,150271,16120,UGRD,AR,Spec Top Cdn Indigenous Study,H,3-0,POLI,,E,1,LEC,1,2191,1,10,IP & Immigrant's Writings,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,30,0,Y,,N,,,3
INDG,397,150271,16389,UGRD,AR,Spec Top Cdn Indigenous Study,H,3-0,POLI,,E,2,LEC,2,2191,1,12,Early Indg/Settler Writing,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:15,75,MW  14:00-15:15,,Y,N,Y,N,N,N,N,MAIN,SA 109,39,O,28,30,0,Y,,N,,"Barnes,Barbara Gay(PI)",3
INDG,399,150272,13870,UGRD,AR,Spec Top Intl Indigenous Study,H,3-0,POLI,,E,1,LEC,1,2191,1,18,Parallel Narratives,,P,A,1,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,CHE 106,36,O,28,30,0,,,N,,"Beatty,Ramona Grace Julianne(PI)",3
INDL,205,162886,74007,UGRD,AR,Indigenous Language I,H,3-0,LLLC,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:00,17:45,165,M  15:00-17:45,,Y,N,N,N,N,N,N,MAIN,CHC 110,35,O,24,30,20,,,N,,"Windsor,Joseph William(PI)",3
INDL,205,162886,15996,UGRD,AR,Indigenous Language I,H,3-0,LLLC,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,18:15,165,R  15:30-18:15,,N,N,N,Y,N,N,N,MAIN,SH 278,40,O,19,30,10,,,N,,"Fox,Trenton Cory(AL)/Telfer,Corey Stuart(AL)",3
INTE,503.01,124273,71369,UGRD,UCALG,Internship In Cpsc I,H,4 MONTHS,CPSC,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,7,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.01,124273,11410,UGRD,UCALG,Internship In Cpsc I,H,4 MONTHS,CPSC,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,12,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.02,124275,71370,UGRD,UCALG,Internship In Cpsc II,H,4 MONTHS,CPSC,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,31,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.02,124275,11411,UGRD,UCALG,Internship In Cpsc II,H,4 MONTHS,CPSC,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,7,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.03,124277,71371,UGRD,UCALG,Internship In Cpsc III,H,4 MONTHS,CPSC,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,7,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.03,124277,11412,UGRD,UCALG,Internship In Cpsc III,H,4 MONTHS,CPSC,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,30,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.04,124279,71372,UGRD,UCALG,Internship In Cpsc IV,H,4 MONTHS,CPSC,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,2,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,503.04,124279,11413,UGRD,UCALG,Internship In Cpsc IV,H,4 MONTHS,CPSC,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,3,350,0,,,N,,"Reardon,Joel Christopher(PI)",7.5
INTE,513.01,124281,71367,UGRD,UCALG,Internship In Engineering I,H,4 MONTHS,EN,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,112,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.01,124281,11414,UGRD,UCALG,Internship In Engineering I,H,4 MONTHS,EN,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,66,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.02,124283,71368,UGRD,UCALG,Internship In Engineering II,H,4 MONTHS,EN,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,320,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.02,124283,11415,UGRD,UCALG,Internship In Engineering II,H,4 MONTHS,EN,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,108,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.03,124285,71435,UGRD,UCALG,Internship In Engineering III,H,4 MONTHS,EN,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,39,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.03,124285,11416,UGRD,UCALG,Internship In Engineering III,H,4 MONTHS,EN,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,313,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.04,124287,71434,UGRD,UCALG,Internship In Engineering IV,H,4 MONTHS,EN,,E,1,LAB,B01,2187,1,0,,,IT,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,12,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTE,513.04,124287,11417,UGRD,UCALG,Internship In Engineering IV,H,4 MONTHS,EN,,E,1,LAB,B01,2191,1,0,,,IT,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,8,350,0,,,N,,"Sen,Arindom(PI)",7.5
INTR,597,124293,76463,UGRD,AR,Directed Study in INTR,H,3-0,POLI,,E,1,LEC,1,2187,1,1,Washington Internship,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,1,2,0,,,D,,,1.5
INTR,597,124293,76882,UGRD,AR,Directed Study in INTR,H,3-0,POLI,,E,2,LEC,2,2187,1,3,Military Studies,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Terriff,Terry Richard(PI)",1.5
INTR,597,124293,16395,UGRD,AR,Directed Study in INTR,H,3-0,POLI,,E,1,LEC,1,2191,1,1,Washington Internship,,P,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,1,2,0,,,D,,,1.5
ITAL,317,163947,76798,UGRD,AR,Italian Culture and Literature,H,3-0,LLLC,,E,1,LEC,1,2187,1,1,Interm Ital Lang+Culture,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,N,,"Buonocore,Eleonora(PI)",3
ITAL,501,124369,15208,UGRD,AR,InterdiscStudyItalianCulture,H,3-0,LLLC,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,13:00,13:50,50,MWF  13:00-13:50,,Y,N,Y,N,Y,N,N,MAIN,CHE 118,38,O,2,15,5,,,D,,"Cadel,Francesca(PI)",3
JPNS,201,163942,75415,UGRD,AR,Intro JPNS Popular Culture,H,3-0,LLLC,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,11:00,12:15,75,TR  11:00-12:15,,N,Y,N,Y,N,N,N,MAIN,AD 140,113,C,100,100,20,,,N,,"Whaley,Ben(PI)",3
JPNS,317.01,161963,71937,UGRD,AR,Japanese Civilization,H,3-0,LLLC,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,9:50,50,MWF  09:00-09:50,,Y,N,Y,N,Y,N,N,MAIN,MFH 164,120,O,99,100,20,,Y,N,,"Yang,Xiao-Jie J(PI)",3
JPNS,317.02,161964,74037,UGRD,AR,Japanese Cult Hist thru Film,H,3-0,LLLC,,E,1,LEC,1,2187,BW,0,,,P,A,1,27-Aug-2018,31-Aug-2018,8:00,16:00,480,MTWRF  08:00-16:00,,Y,Y,Y,Y,Y,N,N,MAIN,ST 135,168,O,95,100,20,,,N,,"Whaley,Ben(PI)",3
JPNS,323,163943,15087,UGRD,AR,Crit Approaches Manga Anime,H,3-0,LLLC,,E,1,LEC,1,2191,1,0,,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,100,25,,,N,,,3
JPNS,325,163944,75416,UGRD,AR,JPNS Video Games & Gaming Cltr,H,3-0,LLLC,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,14:00,15:15,75,TR  14:00-15:15,,N,Y,N,Y,N,N,N,MAIN,TI STUDIOE,45,O,31,32,15,,,N,,"Whaley,Ben(PI)",3
KNES,253,124421,10656,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,9:50,50,MWF  09:00-09:50,,Y,N,Y,N,Y,N,N,MAIN,KNB 132,250,C,250,250,0,,Y,N,,"Culos-Reed,S. Nicole(AL)/Christie,Sommer(AL)",3
KNES,253,124421,12961,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B01,2191,1,0,,,P,A,1,21-Jan-2019,27-Jan-2019,17:00,17:50,50,W  17:00-17:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12961,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B01,2191,1,0,,,P,A,2,11-Feb-2019,17-Feb-2019,17:00,17:50,50,W  17:00-17:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12961,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B01,2191,1,0,,,P,A,3,11-Mar-2019,17-Mar-2019,17:00,17:50,50,W  17:00-17:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12961,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B01,2191,1,0,,,P,A,4,01-Apr-2019,07-Apr-2019,17:00,17:50,50,W  17:00-17:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12962,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B02,2191,1,0,,,P,A,1,21-Jan-2019,27-Jan-2019,8:30,9:20,50,R  08:30-09:20,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12962,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B02,2191,1,0,,,P,A,2,11-Feb-2019,17-Feb-2019,8:30,9:20,50,R  08:30-09:20,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12962,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B02,2191,1,0,,,P,A,3,11-Mar-2019,17-Mar-2019,8:30,9:20,50,R  08:30-09:20,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12962,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B02,2191,1,0,,,P,A,4,01-Apr-2019,07-Apr-2019,8:30,9:20,50,R  08:30-09:20,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12963,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B03,2191,1,0,,,P,A,1,21-Jan-2019,27-Jan-2019,14:00,14:50,50,R  14:00-14:50,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12963,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B03,2191,1,0,,,P,A,2,11-Feb-2019,17-Feb-2019,14:00,14:50,50,R  14:00-14:50,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12963,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B03,2191,1,0,,,P,A,3,11-Mar-2019,17-Mar-2019,14:00,14:50,50,R  14:00-14:50,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12963,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B03,2191,1,0,,,P,A,4,01-Apr-2019,07-Apr-2019,14:00,14:50,50,R  14:00-14:50,ALT3,N,N,N,Y,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12964,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B04,2191,1,0,,,P,A,1,21-Jan-2019,27-Jan-2019,11:00,11:50,50,F  11:00-11:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12964,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B04,2191,1,0,,,P,A,2,11-Feb-2019,17-Feb-2019,11:00,11:50,50,F  11:00-11:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12964,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B04,2191,1,0,,,P,A,3,11-Mar-2019,17-Mar-2019,11:00,11:50,50,F  11:00-11:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(PI)",
KNES,253,124421,12964,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B04,2191,1,0,,,P,A,4,01-Apr-2019,07-Apr-2019,11:00,11:50,50,F  11:00-11:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12965,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B05,2191,1,0,,,P,A,1,21-Jan-2019,27-Jan-2019,13:00,13:50,50,F  13:00-13:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12965,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B05,2191,1,0,,,P,A,2,11-Feb-2019,17-Feb-2019,13:00,13:50,50,F  13:00-13:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12965,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B05,2191,1,0,,,P,A,3,11-Mar-2019,17-Mar-2019,13:00,13:50,50,F  13:00-13:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12965,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B05,2191,1,0,,,P,A,4,01-Apr-2019,07-Apr-2019,13:00,13:50,50,F  13:00-13:50,ALT3,N,N,N,N,Y,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12966,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B06,2191,1,0,,,P,A,1,28-Jan-2019,03-Feb-2019,11:00,11:50,50,M  11:00-11:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12966,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B06,2191,1,0,,,P,A,2,25-Feb-2019,03-Mar-2019,11:00,11:50,50,M  11:00-11:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12966,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B06,2191,1,0,,,P,A,3,18-Mar-2019,24-Mar-2019,11:00,11:50,50,M  11:00-11:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12966,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B06,2191,1,0,,,P,A,4,08-Apr-2019,12-Apr-2019,11:00,11:50,50,M  11:00-11:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
